Turning Movement Count,
15 Minute Counts,
DATE,TIME,INTID,NBL,NBT,NBR,SBL,SBT,SBR,EBL,EBT,EBR,WBL,WBT,WBR
11/16/2025,="0900",5,9,68,20,4,114,11,5,3,15,21,8,11,
11/16/2025,="0915",5,12,71,28,13,124,12,6,1,11,24,6,11,
11/16/2025,="0930",5,13,82,26,12,100,11,4,5,6,19,1,8,
11/16/2025,="0945",5,20,77,36,19,137,17,10,8,16,39,9,15,
11/16/2025,="1000",5,15,103,61,18,132,23,16,3,7,42,16,18,
11/16/2025,="1015",5,20,120,39,9,129,13,14,0,19,57,14,26,
11/16/2025,="1030",5,13,144,27,7,143,14,12,1,25,39,15,20,
11/16/2025,="1045",5,8,149,15,3,142,9,13,4,26,35,6,20,
11/16/2025,="1100",5,24,108,19,12,126,7,8,2,21,42,17,23,
11/16/2025,="1115",5,13,133,18,10,133,12,20,2,29,33,11,15,
11/16/2025,="1130",5,21,152,30,2,147,6,18,2,29,28,10,25,
11/16/2025,="1145",5,19,176,20,10,156,10,15,3,32,60,17,41,
11/16/2025,="1200",5,22,170,20,9,150,5,9,2,29,64,6,35,
11/16/2025,="1215",5,31,192,22,3,164,9,18,0,24,62,14,22,
11/16/2025,="1230",5,20,174,20,5,168,12,10,2,33,33,9,24,
11/16/2025,="1245",5,20,205,23,7,131,6,12,1,41,51,11,25,
11/16/2025,="1300",5,22,148,23,12,146,18,14,2,24,26,6,20,
11/16/2025,="1315",5,17,163,21,10,153,19,5,1,37,30,7,23,
11/16/2025,="1330",5,24,145,28,8,139,22,10,1,38,28,11,22,
11/16/2025,="1345",5,17,152,28,10,131,29,10,0,30,29,8,19,
11/16/2025,="1400",5,21,156,30,11,99,25,6,0,21,21,7,17,
11/16/2025,="1415",5,15,150,28,16,118,35,20,0,48,29,13,24,
11/16/2025,="1430",5,19,121,23,6,118,18,8,0,21,29,8,19,
11/16/2025,="1445",5,19,131,20,13,108,45,9,2,14,24,9,13,
11/16/2025,="1500",5,23,115,14,11,109,51,14,3,19,29,7,25,
11/16/2025,="1515",5,14,125,22,11,96,35,15,2,22,32,12,23,
11/16/2025,="1530",5,25,116,23,15,108,53,7,1,30,20,8,20,
11/16/2025,="1545",5,22,107,22,18,96,41,10,2,26,22,6,22,
11/16/2025,="1600",5,21,91,39,11,95,40,4,0,25,39,7,18,
11/16/2025,="1615",5,13,112,51,23,128,36,15,3,18,70,14,21,
11/16/2025,="1630",5,17,110,39,24,151,25,3,1,16,49,6,22,
11/16/2025,="1645",5,6,120,25,14,144,6,9,0,9,25,6,15,
11/16/2025,="1700",5,17,108,42,4,92,47,3,1,13,30,11,16,
11/16/2025,="1715",5,5,42,51,6,59,77,6,2,5,30,6,14,
11/16/2025,="1730",5,10,69,58,11,58,72,7,1,7,29,5,19,
11/16/2025,="1745",5,16,54,59,12,55,57,5,3,6,38,7,11,
11/16/2025,="1800",5,15,61,58,11,50,49,9,4,15,52,6,27,
11/16/2025,="1815",5,17,57,60,5,34,41,7,4,7,58,3,9,
11/16/2025,="1830",5,13,59,61,3,43,44,4,3,5,31,3,10,
11/16/2025,="1845",5,9,48,45,5,29,44,5,1,3,29,1,5,
11/16/2025,="1900",5,6,41,37,3,34,46,4,1,14,23,7,12,
11/16/2025,="1915",5,11,49,57,5,35,47,7,1,4,16,3,10,
11/16/2025,="1930",5,2,38,37,4,30,28,3,1,4,16,2,10,
11/16/2025,="1945",5,6,41,35,3,29,39,4,0,7,9,2,2,
11/16/2025,="2000",5,9,26,38,3,29,41,1,1,3,21,2,3,
11/16/2025,="2015",5,5,36,28,1,14,23,2,2,8,13,1,4,
11/16/2025,="2030",5,5,24,22,1,24,25,0,1,1,10,4,1,
11/16/2025,="2045",5,3,26,21,0,19,26,4,0,1,8,0,6,
11/16/2025,="2100",5,7,17,21,1,14,22,3,0,3,10,2,2,
11/16/2025,="2115",5,3,16,13,2,13,28,0,2,3,7,2,0,
11/16/2025,="2130",5,3,17,19,0,15,20,1,1,1,4,1,2,
11/16/2025,="2145",5,2,14,16,2,11,12,1,0,1,2,0,1,
11/16/2025,="2200",5,1,13,15,0,9,12,2,0,3,2,0,1,
11/16/2025,="2215",5,1,15,13,1,13,13,0,0,0,9,0,1,
11/16/2025,="2230",5,1,8,12,1,6,4,0,0,1,3,0,1,
11/16/2025,="2245",5,1,7,13,2,4,6,1,0,0,2,0,0,
11/16/2025,="2300",5,0,8,7,0,4,6,0,0,0,6,0,2,
11/16/2025,="2315",5,2,8,11,0,2,7,0,0,2,2,1,1,
11/16/2025,="2330",5,1,4,4,0,4,5,0,0,1,1,1,0,
11/16/2025,="2345",5,0,4,11,0,5,3,0,0,1,1,0,0,
11/17/2025,="0000",5,0,6,1,0,5,5,0,0,0,3,0,0,
11/17/2025,="0015",5,0,1,0,0,1,2,0,0,0,1,0,0,
11/17/2025,="0030",5,0,1,3,0,1,1,0,0,0,2,1,1,
11/17/2025,="0045",5,0,2,2,0,0,0,0,0,0,0,0,0,
11/17/2025,="0100",5,0,0,1,0,1,2,0,0,0,0,0,0,
11/17/2025,="0115",5,0,3,2,0,0,0,0,0,1,0,0,0,
11/17/2025,="0130",5,0,0,3,0,1,1,0,0,0,0,0,0,
11/17/2025,="0145",5,0,1,0,0,0,2,0,0,0,1,0,0,
11/17/2025,="0200",5,0,2,1,0,3,3,0,0,0,0,0,0,
11/17/2025,="0215",5,0,1,0,0,1,0,0,0,0,0,0,0,
11/17/2025,="0230",5,0,1,0,0,0,2,0,0,0,0,0,0,
11/17/2025,="0245",5,0,3,2,0,1,8,0,0,0,0,0,0,
11/17/2025,="0300",5,0,2,2,0,1,3,0,0,0,0,0,0,
11/17/2025,="0315",5,2,1,1,0,0,3,0,0,1,2,0,2,
11/17/2025,="0330",5,2,1,2,0,0,3,0,0,0,0,0,1,
11/17/2025,="0345",5,0,0,6,0,4,10,0,0,0,0,0,0,
11/17/2025,="0400",5,0,0,1,1,4,6,1,0,2,0,0,1,
11/17/2025,="0415",5,0,4,5,0,2,9,0,0,0,0,0,0,
11/17/2025,="0430",5,2,5,7,1,11,17,0,0,1,7,0,1,
11/17/2025,="0445",5,0,3,6,0,19,14,0,1,0,4,1,0,
11/17/2025,="0500",5,1,6,6,1,14,22,0,0,1,1,0,0,
11/17/2025,="0515",5,0,6,5,4,13,20,0,2,4,2,0,0,
11/17/2025,="0530",5,1,7,8,1,28,29,1,1,5,3,0,2,
11/17/2025,="0545",5,2,12,13,5,42,46,3,4,3,6,0,3,
11/17/2025,="0600",5,3,17,22,5,36,36,1,10,2,6,1,7,
11/17/2025,="0615",5,3,21,25,11,61,52,1,6,6,6,1,5,
11/17/2025,="0630",5,9,25,28,10,97,73,0,4,18,17,2,4,
11/17/2025,="0645",5,7,28,31,19,229,21,7,1,27,20,5,8,
11/17/2025,="0700",5,12,88,21,26,214,22,11,1,15,17,6,17,
11/17/2025,="0715",5,16,115,27,17,277,19,7,0,39,34,7,26,
11/17/2025,="0730",5,22,149,38,22,290,16,13,2,19,40,8,28,
11/17/2025,="0745",5,22,107,49,33,277,27,19,0,28,47,14,15,
11/17/2025,="0800",5,15,95,62,30,276,21,8,0,22,57,9,21,
11/17/2025,="0815",5,18,87,77,18,233,24,8,0,16,55,9,19,
11/17/2025,="0830",5,12,99,16,10,221,16,18,2,24,72,13,16,
11/17/2025,="0845",5,19,136,24,11,174,33,7,4,20,25,12,13,
11/17/2025,="0900",5,8,125,37,3,121,17,11,6,25,35,11,19,
11/17/2025,="0915",5,17,104,32,13,108,11,17,4,19,24,4,12,
11/17/2025,="0930",5,16,116,44,7,129,21,18,5,21,31,7,20,
11/17/2025,="0945",5,15,98,36,10,154,21,15,4,17,21,8,24,
11/17/2025,="1000",5,13,102,17,10,162,10,15,6,31,38,8,23,
11/17/2025,="1015",5,4,109,27,8,136,15,24,6,25,37,7,16,
11/17/2025,="1030",5,19,119,27,14,141,10,39,11,17,27,9,11,
11/17/2025,="1045",5,17,119,21,14,165,12,17,6,15,33,12,17,
11/17/2025,="1100",5,15,137,28,10,131,17,16,3,28,27,11,20,
11/17/2025,="1115",5,23,159,28,16,151,16,17,5,32,35,10,17,
11/17/2025,="1130",5,21,175,40,8,145,15,13,8,15,30,8,20,
11/17/2025,="1145",5,20,165,35,9,161,13,14,6,26,26,12,31,
11/17/2025,="1200",5,15,151,23,9,158,13,17,2,38,39,10,25,
11/17/2025,="1215",5,26,152,23,10,148,10,34,3,17,37,19,17,
11/17/2025,="1230",5,24,132,25,5,157,10,13,3,14,35,13,21,
11/17/2025,="1245",5,26,184,41,13,172,16,21,8,21,30,11,16,
11/17/2025,="1300",5,19,180,26,8,149,14,19,1,18,35,7,21,
11/17/2025,="1315",5,22,143,30,5,166,19,22,2,28,36,9,24,
11/17/2025,="1330",5,14,171,25,6,140,28,10,4,41,43,12,23,
11/17/2025,="1345",5,12,138,34,23,133,40,20,0,23,45,9,32,
11/17/2025,="1400",5,17,148,34,8,124,14,20,2,31,51,12,18,
11/17/2025,="1415",5,20,154,26,21,150,38,19,3,29,37,10,27,
11/17/2025,="1430",5,25,196,36,18,124,41,18,3,33,61,14,29,
11/17/2025,="1445",5,35,184,40,10,134,40,18,8,25,69,12,45,
11/17/2025,="1500",5,28,195,47,12,144,36,36,7,32,44,8,26,
11/17/2025,="1515",5,38,167,57,19,134,29,17,5,21,47,16,22,
11/17/2025,="1530",5,33,220,33,25,135,23,14,4,28,59,8,37,
11/17/2025,="1545",5,35,204,33,20,140,14,30,1,36,90,21,25,
11/17/2025,="1600",5,25,209,39,18,122,21,27,5,20,47,21,45,
11/17/2025,="1615",5,41,264,44,21,150,32,19,5,15,82,11,59,
11/17/2025,="1630",5,29,243,39,19,139,20,11,2,10,61,23,46,
11/17/2025,="1645",5,27,208,34,18,141,12,15,3,17,32,22,44,
11/17/2025,="1700",5,33,229,53,15,156,37,17,0,16,49,19,35,
11/17/2025,="1715",5,16,125,117,25,128,59,10,4,22,52,25,24,
11/17/2025,="1730",5,15,124,112,14,62,88,16,5,25,38,13,28,
11/17/2025,="1745",5,34,100,97,13,77,100,23,11,19,51,16,17,
11/17/2025,="1800",5,18,97,89,9,63,75,12,6,12,33,6,20,
11/17/2025,="1815",5,20,88,77,9,63,67,15,5,21,22,8,21,
11/17/2025,="1830",5,9,69,67,9,51,60,9,5,11,21,3,13,
11/17/2025,="1845",5,15,67,56,8,40,41,6,2,6,34,5,13,
11/17/2025,="1900",5,8,63,47,2,37,43,1,3,5,26,6,10,
11/17/2025,="1915",5,11,67,59,10,36,32,9,3,9,19,3,13,
11/17/2025,="1930",5,12,64,54,7,32,44,2,3,2,17,4,13,
11/17/2025,="1945",5,5,54,43,7,41,38,5,1,6,30,2,14,
11/17/2025,="2000",5,18,60,56,8,28,33,2,1,5,18,4,10,
11/17/2025,="2015",5,12,58,47,4,26,31,4,0,4,15,3,4,
11/17/2025,="2030",5,4,34,39,1,21,21,4,0,7,8,0,4,
11/17/2025,="2045",5,3,47,33,1,21,20,1,0,3,11,3,7,
11/17/2025,="2100",5,5,28,21,2,15,8,0,0,0,7,2,2,
11/17/2025,="2115",5,3,23,24,3,16,13,1,1,0,2,2,1,
11/17/2025,="2130",5,4,24,22,3,16,19,3,1,1,8,1,3,
11/17/2025,="2145",5,2,20,17,1,10,13,1,0,1,6,3,1,
11/17/2025,="2200",5,2,16,12,2,8,10,1,2,1,13,3,4,
11/17/2025,="2215",5,0,9,20,2,9,15,1,0,0,6,1,2,
11/17/2025,="2230",5,1,11,15,4,5,4,0,0,0,3,0,0,
11/17/2025,="2245",5,1,13,13,2,9,3,0,3,0,2,1,1,
11/17/2025,="2300",5,3,7,8,1,3,3,0,1,0,1,3,0,
11/17/2025,="2315",5,1,8,4,0,3,4,1,0,0,1,0,2,
11/17/2025,="2330",5,1,4,2,0,0,3,0,0,0,1,0,0,
11/17/2025,="2345",5,1,6,7,0,1,5,0,1,0,0,0,0,
11/18/2025,="0000",5,1,7,2,0,2,2,0,2,0,0,1,0,
11/18/2025,="0015",5,0,1,1,0,2,2,0,0,0,2,0,1,
11/18/2025,="0030",5,0,2,1,0,2,2,0,0,0,5,0,0,
11/18/2025,="0045",5,0,2,0,0,1,0,0,0,0,10,0,0,
11/18/2025,="0100",5,0,2,2,0,3,1,0,0,0,9,0,0,
11/18/2025,="0115",5,0,6,4,0,0,2,0,0,0,8,0,0,
11/18/2025,="0130",5,0,3,3,0,4,0,0,0,0,10,0,0,
11/18/2025,="0145",5,0,0,1,0,0,1,0,0,0,32,0,0,
11/18/2025,="0200",5,0,1,1,0,4,0,0,0,0,0,0,1,
11/18/2025,="0215",5,0,1,3,0,2,1,0,0,0,1,0,0,
11/18/2025,="0230",5,0,2,1,1,0,1,0,0,0,17,0,0,
11/18/2025,="0245",5,1,3,2,0,2,3,0,0,1,59,0,0,
11/18/2025,="0300",5,0,1,2,0,0,2,0,0,2,2,0,0,
11/18/2025,="0315",5,0,0,4,0,0,4,0,0,2,1,0,0,
11/18/2025,="0330",5,0,2,3,0,5,5,0,0,0,0,0,1,
11/18/2025,="0345",5,0,0,4,1,6,3,0,0,1,0,0,0,
11/18/2025,="0400",5,0,2,2,0,11,10,0,0,0,1,0,0,
11/18/2025,="0415",5,0,2,3,1,7,11,0,0,1,4,0,0,
11/18/2025,="0430",5,0,8,10,0,13,16,1,0,1,17,0,0,
11/18/2025,="0445",5,0,5,5,2,18,12,0,1,4,3,1,0,
11/18/2025,="0500",5,1,4,3,2,14,17,0,1,1,4,0,0,
11/18/2025,="0515",5,1,7,7,2,15,19,0,1,2,0,0,1,
11/18/2025,="0530",5,0,8,10,2,28,25,1,2,3,3,0,1,
11/18/2025,="0545",5,3,15,17,7,44,39,0,4,6,7,1,4,
11/18/2025,="0600",5,3,14,24,3,32,31,2,6,6,3,0,4,
11/18/2025,="0615",5,3,18,24,11,68,52,3,3,10,8,2,5,
11/18/2025,="0630",5,11,32,34,11,98,58,2,4,22,25,3,9,
11/18/2025,="0645",5,9,39,22,16,228,23,18,5,34,13,3,9,
11/18/2025,="0700",5,15,86,34,28,252,14,18,16,46,19,3,21,
11/18/2025,="0715",5,19,133,38,18,278,20,18,12,59,52,8,20,
11/18/2025,="0730",5,20,158,40,15,252,25,27,20,42,49,7,21,
11/18/2025,="0745",5,15,103,51,22,275,29,23,20,35,38,12,18,
11/18/2025,="0800",5,15,82,64,9,215,26,31,15,30,72,13,19,
11/18/2025,="0815",5,11,105,52,7,212,14,7,25,10,68,15,28,
11/18/2025,="0830",5,23,93,30,11,200,25,12,4,26,65,10,12,
11/18/2025,="0845",5,19,131,32,15,194,28,22,10,20,33,14,20,
11/18/2025,="0900",5,24,110,32,12,135,19,29,12,16,19,8,23,
11/18/2025,="0915",5,12,100,35,18,133,18,29,5,20,25,8,14,
11/18/2025,="0930",5,18,106,34,21,165,23,30,9,16,23,8,11,
11/18/2025,="0945",5,15,131,39,12,171,17,30,10,33,34,8,16,
11/18/2025,="1000",5,24,99,25,11,161,13,24,8,30,35,10,23,
11/18/2025,="1015",5,20,145,22,14,176,19,45,6,27,27,3,20,
11/18/2025,="1030",5,16,142,26,16,143,18,36,10,21,24,11,12,
11/18/2025,="1045",5,20,139,32,10,156,24,20,9,33,30,11,23,
11/18/2025,="1100",5,19,126,26,16,134,15,13,8,36,33,15,23,
11/18/2025,="1115",5,13,168,23,8,149,12,9,3,33,39,10,23,
11/18/2025,="1130",5,17,162,28,8,152,9,19,5,32,43,13,30,
11/18/2025,="1145",5,21,157,40,9,175,16,34,6,21,45,13,18,
11/18/2025,="1200",5,22,177,22,16,165,9,20,5,33,57,9,28,
11/18/2025,="1215",5,28,160,44,7,148,15,31,8,28,50,10,20,
11/18/2025,="1230",5,20,176,31,10,184,21,26,8,24,53,15,22,
11/18/2025,="1245",5,36,176,28,9,134,10,27,8,25,51,12,30,
11/18/2025,="1300",5,26,152,34,23,138,24,18,12,26,52,12,29,
11/18/2025,="1315",5,18,176,24,7,147,17,18,5,18,40,17,28,
11/18/2025,="1330",5,17,153,24,5,151,22,19,7,36,39,3,18,
11/18/2025,="1345",5,29,156,45,15,139,32,19,6,31,54,12,18,
11/18/2025,="1400",5,21,197,43,16,154,28,22,5,26,53,8,27,
11/18/2025,="1415",5,17,146,32,17,166,20,12,1,39,40,12,23,
11/18/2025,="1430",5,25,214,37,8,132,32,23,1,25,64,5,34,
11/18/2025,="1445",5,27,165,35,22,151,36,13,1,29,54,18,41,
11/18/2025,="1500",5,36,201,55,8,123,37,9,0,31,39,8,45,
11/18/2025,="1515",5,24,203,60,12,79,42,24,2,30,36,15,27,
11/18/2025,="1530",5,24,176,52,17,117,48,16,1,32,50,10,31,
11/18/2025,="1545",5,23,175,46,33,130,50,7,0,29,93,16,36,
11/18/2025,="1600",5,41,215,46,30,119,38,14,2,23,74,12,40,
11/18/2025,="1615",5,46,255,33,52,137,39,15,0,15,123,22,64,
11/18/2025,="1630",5,36,212,38,22,140,24,10,0,12,62,28,62,
11/18/2025,="1645",5,20,249,50,18,148,17,15,0,7,40,19,34,
11/18/2025,="1700",5,19,181,86,13,91,93,14,0,17,50,32,39,
11/18/2025,="1715",5,21,132,132,13,64,86,4,3,9,41,22,34,
11/18/2025,="1730",5,20,134,116,17,78,96,11,7,20,27,16,30,
11/18/2025,="1745",5,12,126,108,12,70,68,11,5,9,37,14,30,
11/18/2025,="1800",5,21,111,95,11,55,101,15,4,21,38,13,39,
11/18/2025,="1815",5,13,92,73,3,64,67,19,3,9,32,10,22,
11/18/2025,="1830",5,21,87,76,14,61,69,8,4,9,20,5,25,
11/18/2025,="1845",5,13,67,65,11,44,51,8,6,14,19,5,26,
11/18/2025,="1900",5,18,64,59,14,35,54,11,4,8,29,4,23,
11/18/2025,="1915",5,9,60,57,10,36,43,8,1,6,16,4,15,
11/18/2025,="1930",5,8,67,51,3,34,52,4,3,4,11,2,10,
11/18/2025,="1945",5,10,50,61,6,26,46,3,1,6,20,5,22,
11/18/2025,="2000",5,11,54,47,6,58,59,4,2,12,19,5,22,
11/18/2025,="2015",5,9,48,55,2,39,44,3,1,5,20,6,14,
11/18/2025,="2030",5,13,49,46,9,24,27,4,2,1,15,2,18,
11/18/2025,="2045",5,3,25,36,1,24,23,0,1,1,13,4,15,
11/18/2025,="2100",5,5,26,20,3,19,35,6,1,3,21,5,7,
11/18/2025,="2115",5,9,24,27,2,18,20,4,1,4,7,3,1,
11/18/2025,="2130",5,5,19,20,2,14,25,2,1,2,4,0,3,
11/18/2025,="2145",5,4,26,21,3,21,22,1,2,1,6,2,5,
11/18/2025,="2200",5,3,15,20,2,15,14,1,1,1,2,0,4,
11/18/2025,="2215",5,3,16,10,2,10,12,0,0,0,3,0,2,
11/18/2025,="2230",5,1,9,15,0,5,8,1,0,0,5,1,0,
11/18/2025,="2245",5,2,12,8,0,4,9,0,0,0,5,0,1,
11/18/2025,="2300",5,1,15,12,1,3,7,0,0,0,6,0,1,
11/18/2025,="2315",5,2,8,10,0,3,4,0,0,0,0,0,1,
11/18/2025,="2330",5,0,6,7,0,2,3,0,0,0,5,0,0,
11/18/2025,="2345",5,1,6,7,0,1,3,2,0,0,2,0,0,
11/19/2025,="0000",5,0,8,3,0,2,6,0,0,0,0,0,0,
11/19/2025,="0015",5,0,3,2,0,3,2,0,0,0,1,0,0,
11/19/2025,="0030",5,0,5,4,0,2,2,0,0,0,2,0,0,
11/19/2025,="0045",5,0,4,3,0,0,0,0,0,0,0,0,0,
11/19/2025,="0100",5,0,2,4,0,1,2,0,0,1,2,0,1,
11/19/2025,="0115",5,0,3,3,0,1,2,0,0,0,0,0,0,
11/19/2025,="0130",5,0,0,3,0,0,4,0,0,0,0,0,0,
11/19/2025,="0145",5,0,3,0,0,3,1,0,0,0,0,0,0,
11/19/2025,="0200",5,0,2,3,0,2,2,0,0,0,0,0,0,
11/19/2025,="0215",5,0,2,2,1,3,0,0,0,0,1,0,1,
11/19/2025,="0230",5,0,2,0,0,0,2,0,0,0,0,0,0,
11/19/2025,="0245",5,0,4,2,0,0,1,0,0,0,0,0,0,
11/19/2025,="0300",5,0,2,0,0,1,0,0,0,0,0,0,0,
11/19/2025,="0315",5,0,2,1,0,0,3,0,0,0,0,0,0,
11/19/2025,="0330",5,0,0,2,2,1,9,0,0,0,0,0,1,
11/19/2025,="0345",5,0,2,4,1,6,7,0,0,0,0,0,0,
11/19/2025,="0400",5,1,0,2,1,8,10,0,0,1,2,0,0,
11/19/2025,="0415",5,0,4,5,0,3,13,1,0,0,1,1,0,
11/19/2025,="0430",5,0,3,3,0,8,13,0,0,2,5,0,1,
11/19/2025,="0445",5,2,2,5,0,11,17,0,1,0,1,1,1,
11/19/2025,="0500",5,0,7,5,2,5,23,0,0,4,2,1,1,
11/19/2025,="0515",5,1,2,6,0,19,23,1,0,0,2,0,1,
11/19/2025,="0530",5,1,10,12,3,29,32,0,1,1,3,1,1,
11/19/2025,="0545",5,2,15,20,6,37,43,0,4,8,5,0,2,
11/19/2025,="0600",5,4,15,28,5,29,42,0,3,2,7,1,6,
11/19/2025,="0615",5,5,15,31,13,57,67,1,4,8,8,1,4,
11/19/2025,="0630",5,7,20,27,12,87,96,6,5,18,27,4,5,
11/19/2025,="0645",5,7,28,29,12,223,22,2,0,16,18,5,9,
11/19/2025,="0700",5,18,77,36,32,224,22,4,0,12,30,7,21,
11/19/2025,="0715",5,21,124,38,18,268,22,8,1,27,46,7,24,
11/19/2025,="0730",5,19,167,41,14,242,13,9,1,28,39,11,30,
11/19/2025,="0745",5,12,122,41,17,249,24,13,0,28,57,14,26,
11/19/2025,="0800",5,7,102,47,17,195,23,14,1,20,54,11,29,
11/19/2025,="0815",5,20,98,67,14,216,21,12,0,36,44,12,14,
11/19/2025,="0830",5,22,110,26,12,184,22,6,0,35,74,18,25,
11/19/2025,="0845",5,15,138,45,14,188,29,4,0,35,37,10,14,
11/19/2025,="0900",5,12,114,31,11,162,31,12,0,37,27,9,19,
11/19/2025,="0915",5,16,104,41,20,162,21,2,0,9,24,10,13,
11/19/2025,="0930",5,21,112,34,15,147,20,10,0,14,27,5,13,
11/19/2025,="0945",5,17,121,27,9,162,19,6,0,11,25,2,14,
11/19/2025,="1000",5,11,129,25,8,143,14,10,0,12,50,9,19,
11/19/2025,="1015",5,24,110,24,4,144,20,6,0,27,24,9,20,
11/19/2025,="1030",5,16,123,30,11,168,18,2,0,9,28,7,19,
11/19/2025,="1045",5,19,152,29,13,160,23,4,0,15,29,11,15,
11/19/2025,="1100",5,13,173,34,14,162,14,11,0,22,23,13,26,
11/19/2025,="1115",5,29,141,34,8,154,19,12,0,17,38,14,22,
11/19/2025,="1130",5,17,160,27,12,163,12,9,0,31,35,12,29,
11/19/2025,="1145",5,19,176,41,22,167,16,13,0,25,46,20,23,
11/19/2025,="1200",5,23,163,32,11,160,20,12,0,24,33,15,30,
11/19/2025,="1215",5,13,201,28,13,158,19,9,0,22,44,17,22,
11/19/2025,="1230",5,23,174,30,8,171,17,6,0,20,44,12,32,
11/19/2025,="1245",5,17,167,28,8,158,12,5,0,29,42,14,32,
11/19/2025,="1300",5,19,170,23,14,134,18,9,0,19,29,16,29,
11/19/2025,="1315",5,21,165,28,15,142,19,9,0,16,30,17,27,
11/19/2025,="1330",5,24,151,34,10,172,21,8,0,22,36,11,33,
11/19/2025,="1345",5,22,176,39,15,174,16,5,0,14,35,8,15,
11/19/2025,="1400",5,22,183,34,15,144,16,12,0,29,70,13,35,
11/19/2025,="1415",5,18,202,41,17,161,17,10,0,25,27,17,20,
11/19/2025,="1430",5,33,206,41,12,186,14,7,0,17,53,9,43,
11/19/2025,="1445",5,29,189,34,14,187,19,10,1,27,47,18,37,
11/19/2025,="1500",5,18,221,49,16,155,22,13,0,18,48,14,45,
11/19/2025,="1515",5,30,206,56,11,140,19,7,0,23,36,10,29,
11/19/2025,="1530",5,22,248,46,15,155,21,8,0,10,46,5,32,
11/19/2025,="1545",5,24,224,41,18,164,16,7,0,3,85,23,46,
11/19/2025,="1600",5,25,244,30,17,167,24,11,0,17,52,18,35,
11/19/2025,="1615",5,27,246,51,17,155,26,14,0,15,36,25,37,
11/19/2025,="1630",5,29,276,25,15,137,31,5,0,15,51,25,48,
11/19/2025,="1645",5,32,186,46,24,150,19,15,1,21,54,24,50,
11/19/2025,="1700",5,36,198,37,16,164,33,9,1,18,55,18,37,
11/19/2025,="1715",5,28,198,96,18,137,48,13,1,13,47,26,37,
11/19/2025,="1730",5,20,120,125,19,81,91,16,5,17,33,24,57,
11/19/2025,="1745",5,22,111,109,21,78,104,13,9,11,43,17,37,
11/19/2025,="1800",5,25,106,87,13,63,68,20,9,8,53,8,43,
11/19/2025,="1815",5,20,110,88,18,78,77,11,7,11,41,12,34,
11/19/2025,="1830",5,18,89,66,10,67,77,6,12,20,41,11,30,
11/19/2025,="1845",5,9,59,61,14,52,55,6,6,8,36,10,12,
11/19/2025,="1900",5,17,61,62,7,45,48,5,2,6,24,3,12,
11/19/2025,="1915",5,14,58,66,5,40,45,6,2,5,27,11,20,
11/19/2025,="1930",5,16,80,69,7,41,55,1,3,11,25,3,25,
11/19/2025,="1945",5,4,74,66,7,36,41,4,3,6,16,6,21,
11/19/2025,="2000",5,3,65,61,6,30,49,6,1,8,23,1,14,
11/19/2025,="2015",5,12,53,47,9,33,27,1,1,5,18,4,17,
11/19/2025,="2030",5,8,49,42,2,25,34,1,3,2,62,10,21,
11/19/2025,="2045",5,13,42,46,5,31,24,5,1,5,41,9,11,
11/19/2025,="2100",5,5,42,44,0,29,38,1,2,1,23,3,11,
11/19/2025,="2115",5,2,23,33,3,21,25,3,0,5,10,8,11,
11/19/2025,="2130",5,6,20,23,5,15,16,0,0,3,18,2,7,
11/19/2025,="2145",5,4,28,21,1,17,13,3,0,1,8,1,5,
11/19/2025,="2200",5,4,21,18,1,8,11,1,1,1,8,0,8,
11/19/2025,="2215",5,3,18,18,0,14,13,2,0,1,3,2,4,
11/19/2025,="2230",5,2,16,11,2,11,8,1,0,1,0,0,5,
11/19/2025,="2245",5,0,11,3,1,6,3,0,0,0,4,0,1,
11/19/2025,="2300",5,1,8,13,1,5,4,0,0,0,2,0,3,
11/19/2025,="2315",5,0,10,12,1,4,8,0,0,1,4,0,1,
11/19/2025,="2330",5,1,5,6,0,4,9,0,0,0,5,1,0,
11/19/2025,="2345",5,0,4,7,0,2,4,0,0,1,0,0,0,
11/20/2025,="0000",5,1,3,7,1,1,1,0,0,0,1,0,0,
11/20/2025,="0015",5,1,3,1,1,3,5,0,0,0,1,0,0,
11/20/2025,="0030",5,0,2,2,0,0,0,0,0,0,0,0,0,
11/20/2025,="0045",5,0,3,1,1,3,1,0,0,0,0,0,0,
11/20/2025,="0100",5,0,4,2,0,0,0,0,0,0,1,0,0,
11/20/2025,="0115",5,0,4,2,0,1,1,0,0,0,0,0,0,
11/20/2025,="0130",5,0,6,3,0,1,1,0,0,0,1,0,0,
11/20/2025,="0145",5,0,2,1,0,1,0,0,0,0,3,1,0,
11/20/2025,="0200",5,1,1,3,0,0,3,0,0,0,0,0,0,
11/20/2025,="0215",5,0,3,1,0,4,3,0,0,0,0,0,0,
11/20/2025,="0230",5,0,2,1,0,0,2,0,0,1,0,0,0,
11/20/2025,="0245",5,0,4,0,0,1,1,0,0,0,0,0,0,
11/20/2025,="0300",5,0,0,1,0,3,3,0,0,0,0,0,0,
11/20/2025,="0315",5,0,0,2,0,2,6,0,0,0,0,0,0,
11/20/2025,="0330",5,0,0,3,0,5,12,0,1,0,1,0,2,
11/20/2025,="0345",5,0,1,1,0,8,7,0,0,0,0,0,0,
11/20/2025,="0400",5,0,1,3,0,6,6,1,0,2,1,0,0,
11/20/2025,="0415",5,0,2,5,0,5,14,0,0,0,0,1,0,
